,tuple_coords,Melanargia galathea,Pieris napi,Aphantopus hyperantus,Aglais io,Polyommatus icarus,Vanessa atalanta,Lycaena phlaeas,Pararge aegeria,Gonepteryx rhamni,Thymelicus lineola,Pieris rapae,Coenonympha pamphilus,Aricia agestis,Polygonia c-album,Maniola jurtina,Aglais urticae,Vanessa cardui,Thymelicus sylvestris,Pyronia tithonus,Pieris brassicae,Lysandra coridon,Celastrina argiolus,Speyeria aglaja,Ochlodes venata,Plebejus argus,Lasiommata megera,Anthocharis cardamines,Argynnis paphia,Callophrys rubi,Ladoga camilla,Leptidea sinapis,Boloria selene,Satyrium w-album,Erynnis tages,Mellicta athalia,Pyrgus malvae,Euphydryas aurinia,Lysandra bellargus,Quercusia quercus,Colias croceus,Hesperia comma,Cupido minimus,Hipparchia semele,Clossiana euphrosyne,Thymelicus acteon,Hamearis lucina,Aricia artaxerxes,Papilio machaon,Fabriciana adippe,Fixsenia pruni,Thecla betulae,Erebia aethiops,Apatura iris,Coenonympha tullia,Tyria jacobaeae,Euclidia glyphica,Odezia atrata,Melitaea cinxia,Carterocephalus palaemon,Nymphalis polychloros,Nymphalis antiopa,Erebia epiphron,n_visits,name_loc
221,"(-2.868319, 54.23507)",0.0,0.358974358974359,0.28205128205128205,0.4358974358974359,0.02564102564102564,0.10256410256410256,0.07692307692307693,0.8461538461538461,0.5384615384615384,0.0,0.5897435897435898,0.05128205128205128,0.0,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.3333333333333333,0.41025641025641024,0.2564102564102564,0.41025641025641024,0.0,0.02564102564102564,0.02564102564102564,0.10256410256410256,0.0,0.02564102564102564,0.1794871794871795,0.05128205128205128,0.0,0.0,0.0,0.1282051282051282,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,UKBMS_loc-0566
222,"(-2.866042, 51.133563)",0.25,0.5,0.5625,0.4791666666666667,0.5208333333333334,0.22916666666666666,0.041666666666666664,0.25,0.20833333333333334,0.0,0.2916666666666667,0.20833333333333334,0.375,0.0625,0.6666666666666666,0.4166666666666667,0.10416666666666667,0.10416666666666667,0.125,0.5833333333333334,0.0,0.041666666666666664,0.0,0.0625,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,UKBMS_loc-0755
223,"(-2.863513, 56.18511)",0.0,0.5357142857142857,0.32142857142857145,0.03571428571428571,0.4642857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.5357142857142857,0.0,0.0,0.4642857142857143,0.2857142857142857,0.42857142857142855,0.0,0.0,0.32142857142857145,0.0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,UKBMS_loc-1785
224,"(-2.861709, 53.174486)",0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.5833333333333334,0.041666666666666664,0.0,0.6666666666666666,0.0,0.0,0.375,0.16666666666666666,0.25,0.08333333333333333,0.0,0.2916666666666667,0.6666666666666666,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,UKBMS_loc-1927
225,"(-2.8599, 56.023407)",0.0,0.7073170731707317,0.2926829268292683,0.4878048780487805,0.4634146341463415,0.14634146341463414,0.0975609756097561,0.5609756097560976,0.0,0.0,0.21951219512195122,0.6829268292682927,0.0,0.0975609756097561,0.4634146341463415,0.17073170731707318,0.3170731707317073,0.3170731707317073,0.0,0.04878048780487805,0.0,0.0,0.34146341463414637,0.0,0.0,0.21951219512195122,0.21951219512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,UKBMS_loc-0471
226,"(-2.853907, 54.280111)",0.0,0.5238095238095238,0.2857142857142857,0.5,0.4523809523809524,0.21428571428571427,0.09523809523809523,0.7857142857142857,0.47619047619047616,0.0,0.2619047619047619,0.5476190476190477,0.0,0.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.023809523809523808,0.14285714285714285,0.0,0.07142857142857142,0.38095238095238093,0.16666666666666666,0.0,0.16666666666666666,0.07142857142857142,0.047619047619047616,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.23809523809523808,0.0,0.0,0.4523809523809524,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,42,UKBMS_loc-0187
227,"(-2.852979, 54.23518)",0.0,0.6451612903225806,0.03225806451612903,0.2903225806451613,0.03225806451612903,0.2903225806451613,0.03225806451612903,0.7741935483870968,0.2903225806451613,0.0,0.1935483870967742,0.0,0.0,0.12903225806451613,0.1935483870967742,0.12903225806451613,0.0967741935483871,0.03225806451612903,0.0,0.1935483870967742,0.0,0.0,0.0,0.1935483870967742,0.0,0.0,0.3225806451612903,0.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,UKBMS_loc-0992
228,"(-2.851868, 54.181261)",0.0,0.13953488372093023,0.3023255813953488,0.3023255813953488,0.27906976744186046,0.06976744186046512,0.023255813953488372,0.8372093023255814,0.46511627906976744,0.0,0.6046511627906976,0.3023255813953488,0.0,0.0,0.3488372093023256,0.18604651162790697,0.32558139534883723,0.16279069767441862,0.3023255813953488,0.6046511627906976,0.0,0.046511627906976744,0.046511627906976744,0.0,0.0,0.11627906976744186,0.09302325581395349,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.09302325581395349,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,UKBMS_loc-0511
229,"(-2.844632, 53.066737)",0.0,0.2682926829268293,0.21951219512195122,0.4146341463414634,0.24390243902439024,0.14634146341463414,0.2682926829268293,0.5853658536585366,0.17073170731707318,0.0,0.43902439024390244,0.0,0.0,0.17073170731707318,0.4146341463414634,0.14634146341463414,0.14634146341463414,0.24390243902439024,0.3170731707317073,0.4146341463414634,0.0,0.0,0.0,0.36585365853658536,0.0,0.0,0.2926829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,UKBMS_loc-1499
230,"(-2.840404, 51.295608)",0.23255813953488372,0.11627906976744186,0.32558139534883723,0.2558139534883721,0.5581395348837209,0.18604651162790697,0.0,1.0,0.3023255813953488,0.0,0.4418604651162791,0.46511627906976744,0.023255813953488372,0.046511627906976744,0.5348837209302325,0.06976744186046512,0.06976744186046512,0.20930232558139536,0.3488372093023256,0.32558139534883723,0.0,0.0,0.11627906976744186,0.16279069767441862,0.0,0.046511627906976744,0.16279069767441862,0.20930232558139536,0.0,0.0,0.0,0.18604651162790697,0.0,0.11627906976744186,0.0,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,UKBMS_loc-0324
231,"(-2.838733, 54.289205)",0.0,0.6555555555555556,0.2777777777777778,0.5222222222222223,0.35555555555555557,0.3888888888888889,0.1,0.9333333333333333,0.5333333333333333,0.0,0.2777777777777778,0.2777777777777778,0.0,0.3888888888888889,0.36666666666666664,0.3111111111111111,0.3,0.2111111111111111,0.06666666666666667,0.4222222222222222,0.0,0.1,0.28888888888888886,0.2,0.0,0.07777777777777778,0.23333333333333334,0.2,0.0,0.0,0.0,0.2,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.2222222222222222,0.17777777777777778,0.0,0.18888888888888888,0.32222222222222224,0.0,0.12222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14444444444444443,0.0,0.0,0.0,0.0,0.0,90,UKBMS_loc-0027
232,"(-2.83855, 54.280219)",0.0,0.6458333333333334,0.3333333333333333,0.625,0.4583333333333333,0.3958333333333333,0.041666666666666664,0.8333333333333334,0.6666666666666666,0.0,0.22916666666666666,0.3958333333333333,0.0,0.4375,0.3958333333333333,0.1875,0.375,0.25,0.20833333333333334,0.4583333333333333,0.0,0.14583333333333334,0.3333333333333333,0.2708333333333333,0.0,0.020833333333333332,0.22916666666666666,0.3333333333333333,0.0,0.0,0.0,0.2708333333333333,0.0,0.1875,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.25,0.10416666666666667,0.0,0.0625,0.3333333333333333,0.0,0.14583333333333334,0.0,0.0,0.0,0.0,0.0,0.10416666666666667,0.020833333333333332,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,48,UKBMS_loc-0325
233,"(-2.838185, 54.262246)",0.0,0.7317073170731707,0.3170731707317073,0.7804878048780488,0.4878048780487805,0.36585365853658536,0.0,0.8780487804878049,0.4878048780487805,0.0,0.2682926829268293,0.5853658536585366,0.0,0.34146341463414637,0.4878048780487805,0.5853658536585366,0.2926829268292683,0.24390243902439024,0.3170731707317073,0.36585365853658536,0.0,0.0,0.36585365853658536,0.34146341463414637,0.0,0.04878048780487805,0.21951219512195122,0.1951219512195122,0.04878048780487805,0.0,0.0,0.3170731707317073,0.0,0.24390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3902439024390244,0.2682926829268293,0.0,0.0,0.36585365853658536,0.0,0.2682926829268293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,UKBMS_loc-0238
234,"(-2.83795, 51.160744)",0.021739130434782608,0.41304347826086957,0.21739130434782608,0.34782608695652173,0.41304347826086957,0.6086956521739131,0.2608695652173913,0.9130434782608695,0.45652173913043476,0.0,0.45652173913043476,0.0,0.021739130434782608,0.1956521739130435,0.4782608695652174,0.10869565217391304,0.15217391304347827,0.021739130434782608,0.2826086956521739,0.5652173913043478,0.0,0.10869565217391304,0.0,0.15217391304347827,0.0,0.0,0.21739130434782608,0.08695652173913043,0.0,0.15217391304347827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,UKBMS_loc-0773
235,"(-2.836911, 54.199342)",0.0,0.25,0.1875,0.25,0.25,0.16666666666666666,0.22916666666666666,0.6875,0.20833333333333334,0.0,0.6041666666666666,0.020833333333333332,0.0,0.20833333333333334,0.3125,0.22916666666666666,0.25,0.125,0.22916666666666666,0.22916666666666666,0.0,0.0,0.020833333333333332,0.08333333333333333,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,UKBMS_loc-0851
236,"(-2.836548, 54.181369)",0.0,0.38235294117647056,0.4117647058823529,0.2647058823529412,0.5588235294117647,0.2647058823529412,0.029411764705882353,0.9705882352941176,0.4117647058823529,0.0,0.5294117647058824,0.5588235294117647,0.0,0.08823529411764706,0.4411764705882353,0.4117647058823529,0.35294117647058826,0.3235294117647059,0.29411764705882354,0.47058823529411764,0.0,0.08823529411764706,0.2647058823529412,0.35294117647058826,0.0,0.23529411764705882,0.17647058823529413,0.0,0.0,0.0,0.0,0.2647058823529412,0.058823529411764705,0.17647058823529413,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.35294117647058826,0.0,0.08823529411764706,0.0,0.0,0.2647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,UKBMS_loc-0200
237,"(-2.836004, 54.15441)",0.0,0.12195121951219512,0.2682926829268293,0.3902439024390244,0.0975609756097561,0.14634146341463414,0.17073170731707318,0.5121951219512195,0.0975609756097561,0.0,0.34146341463414637,0.0,0.0,0.0,0.3902439024390244,0.07317073170731707,0.1951219512195122,0.1951219512195122,0.2682926829268293,0.34146341463414637,0.0,0.04878048780487805,0.0,0.0975609756097561,0.0,0.0,0.17073170731707318,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,UKBMS_loc-0478
238,"(-2.828982, 51.457543)",0.2222222222222222,0.2962962962962963,0.2962962962962963,0.3333333333333333,0.37037037037037035,0.37037037037037035,0.07407407407407407,0.9259259259259259,0.5925925925925926,0.07407407407407407,0.4074074074074074,0.037037037037037035,0.5925925925925926,0.14814814814814814,0.48148148148148145,0.0,0.25925925925925924,0.14814814814814814,0.3333333333333333,0.37037037037037035,0.0,0.2222222222222222,0.07407407407407407,0.2222222222222222,0.0,0.0,0.037037037037037035,0.2962962962962963,0.037037037037037035,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,UKBMS_loc-0331
239,"(-2.828202, 56.041594)",0.0,0.35,0.3,0.5,0.25,0.45,0.2,0.75,0.0,0.0,0.35,0.2,0.0,0.05,0.35,0.1,0.3,0.2,0.0,0.1,0.0,0.0,0.15,0.0,0.0,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,UKBMS_loc-1460
240,"(-2.825902, 51.286719)",0.19642857142857142,0.44642857142857145,0.26785714285714285,0.5178571428571429,0.625,0.42857142857142855,0.39285714285714285,0.8392857142857143,0.32142857142857145,0.05357142857142857,0.7142857142857143,0.5357142857142857,0.5892857142857143,0.4107142857142857,0.5357142857142857,0.25,0.3392857142857143,0.14285714285714285,0.26785714285714285,0.6964285714285714,0.0,0.21428571428571427,0.19642857142857142,0.17857142857142858,0.0,0.39285714285714285,0.19642857142857142,0.2857142857142857,0.10714285714285714,0.0,0.0,0.17857142857142858,0.0,0.17857142857142858,0.0,0.25,0.0,0.0,0.017857142857142856,0.03571428571428571,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,UKBMS_loc-0245
241,"(-2.823651, 51.160846)",0.0,0.673469387755102,0.1836734693877551,0.5306122448979592,0.061224489795918366,0.673469387755102,0.02040816326530612,0.9183673469387755,0.5102040816326531,0.0,0.6326530612244898,0.0,0.0,0.2653061224489796,0.30612244897959184,0.2857142857142857,0.1836734693877551,0.08163265306122448,0.24489795918367346,0.5306122448979592,0.0,0.14285714285714285,0.0,0.22448979591836735,0.0,0.0,0.22448979591836735,0.10204081632653061,0.0,0.16326530612244897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08163265306122448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,UKBMS_loc-0644
242,"(-2.821228, 54.181474)",0.0,0.44871794871794873,0.2564102564102564,0.5512820512820513,0.24358974358974358,0.38461538461538464,0.01282051282051282,0.8076923076923077,0.3974358974358974,0.0,0.5512820512820513,0.07692307692307693,0.0,0.34615384615384615,0.28205128205128205,0.1794871794871795,0.32051282051282054,0.14102564102564102,0.2948717948717949,0.46153846153846156,0.0,0.0641025641025641,0.02564102564102564,0.24358974358974358,0.0,0.038461538461538464,0.21794871794871795,0.0,0.038461538461538464,0.0,0.0,0.10256410256410256,0.0,0.10256410256410256,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,UKBMS_loc-0110
243,"(-2.820694, 54.154515)",0.0,0.20408163265306123,0.30612244897959184,0.3673469387755102,0.12244897959183673,0.1836734693877551,0.14285714285714285,0.8367346938775511,0.24489795918367346,0.0,0.673469387755102,0.0,0.0,0.20408163265306123,0.3469387755102041,0.14285714285714285,0.24489795918367346,0.2653061224489796,0.30612244897959184,0.5714285714285714,0.0,0.061224489795918366,0.0,0.24489795918367346,0.0,0.0,0.16326530612244897,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.12244897959183673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22448979591836735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,UKBMS_loc-0255
244,"(-2.820177, 52.563486)",0.0,0.45,0.3,0.25,0.2,0.3,0.45,0.5,0.0,0.0,0.1,0.7,0.0,0.1,0.4,0.45,0.2,0.2,0.3,0.2,0.0,0.05,0.05,0.1,0.0,0.0,0.15,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,UKBMS_loc-1804
245,"(-2.807783, 51.071034)",0.29545454545454547,0.06818181818181818,0.36363636363636365,0.25,0.75,0.3181818181818182,0.29545454545454547,0.75,0.45454545454545453,0.0,0.6136363636363636,0.5909090909090909,0.5909090909090909,0.18181818181818182,0.6363636363636364,0.20454545454545456,0.36363636363636365,0.0,0.3409090909090909,0.3181818181818182,0.0,0.3181818181818182,0.022727272727272728,0.2727272727272727,0.0,0.0,0.11363636363636363,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,UKBMS_loc-0596
246,"(-2.806432, 54.208537)",0.0,0.41975308641975306,0.1728395061728395,0.345679012345679,0.09876543209876543,0.1728395061728395,0.024691358024691357,0.6172839506172839,0.2962962962962963,0.0,0.4691358024691358,0.0,0.0,0.25925925925925924,0.32098765432098764,0.25925925925925924,0.24691358024691357,0.0,0.12345679012345678,0.4567901234567901,0.0,0.06172839506172839,0.0,0.08641975308641975,0.0,0.012345679012345678,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,UKBMS_loc-0305
247,"(-2.806082, 54.190564)",0.0,0.19298245614035087,0.2982456140350877,0.3157894736842105,0.017543859649122806,0.17543859649122806,0.0,0.7017543859649122,0.47368421052631576,0.0,0.3333333333333333,0.0,0.0,0.19298245614035087,0.3684210526315789,0.017543859649122806,0.12280701754385964,0.10526315789473684,0.17543859649122806,0.21052631578947367,0.0,0.0,0.017543859649122806,0.21052631578947367,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.12280701754385964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,UKBMS_loc-0104
248,"(-2.805733, 54.172591)",0.0,0.35714285714285715,0.3,0.3142857142857143,0.2571428571428571,0.15714285714285714,0.05714285714285714,0.8428571428571429,0.4,0.0,0.4,0.014285714285714285,0.0,0.15714285714285714,0.3,0.05714285714285714,0.2,0.14285714285714285,0.22857142857142856,0.32857142857142857,0.0,0.02857142857142857,0.04285714285714286,0.1,0.0,0.02857142857142857,0.18571428571428572,0.0,0.0,0.0,0.0,0.05714285714285714,0.014285714285714285,0.21428571428571427,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,70,UKBMS_loc-0302
249,"(-2.804348, 56.437077)",0.0,0.47297297297297297,0.25675675675675674,0.3783783783783784,0.2972972972972973,0.17567567567567569,0.7702702702702703,0.0,0.0,0.0,0.16216216216216217,0.4189189189189189,0.0,0.013513513513513514,0.2972972972972973,0.05405405405405406,0.35135135135135137,0.0,0.0,0.13513513513513514,0.0,0.0,0.2702702702702703,0.0,0.0,0.0,0.05405405405405406,0.0,0.04054054054054054,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,UKBMS_loc-0084
250,"(-2.800357, 51.466734)",0.2558139534883721,0.3953488372093023,0.32558139534883723,0.5581395348837209,0.37209302325581395,0.5116279069767442,0.20930232558139536,0.7441860465116279,0.5813953488372093,0.0,0.8604651162790697,0.0,0.06976744186046512,0.5348837209302325,0.4883720930232558,0.5813953488372093,0.3023255813953488,0.20930232558139536,0.23255813953488372,0.6046511627906976,0.0,0.11627906976744186,0.0,0.20930232558139536,0.0,0.023255813953488372,0.16279069767441862,0.27906976744186046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,UKBMS_loc-0346
251,"(-2.797382, 51.295909)",0.23076923076923078,0.07692307692307693,0.4230769230769231,0.19230769230769232,0.19230769230769232,0.5769230769230769,0.0,0.9230769230769231,0.23076923076923078,0.0,0.38461538461538464,0.46153846153846156,0.34615384615384615,0.07692307692307693,0.8076923076923077,0.07692307692307693,0.2692307692307692,0.038461538461538464,0.11538461538461539,0.5384615384615384,0.0,0.038461538461538464,0.19230769230769232,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.5,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,UKBMS_loc-0843
252,"(-2.794258, 55.951967)",0.0,0.8648648648648649,0.2972972972972973,0.5945945945945946,0.0,0.32432432432432434,0.24324324324324326,0.7297297297297297,0.0,0.0,0.6216216216216216,0.0,0.0,0.2972972972972973,0.2702702702702703,0.3783783783783784,0.24324324324324326,0.10810810810810811,0.0,0.5135135135135135,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.35135135135135137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,UKBMS_loc-1015
253,"(-2.792997, 54.307489)",0.0,0.17857142857142858,0.21428571428571427,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.07142857142857142,0.7857142857142857,0.07142857142857142,0.0,0.4642857142857143,0.5357142857142857,0.0,0.03571428571428571,0.42857142857142855,0.21428571428571427,0.17857142857142858,0.07142857142857142,0.07142857142857142,0.32142857142857145,0.0,0.0,0.2857142857142857,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.25,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,UKBMS_loc-0574
254,"(-2.792652, 54.289517)",0.0,0.8928571428571429,0.5,0.6071428571428571,0.17857142857142858,0.42857142857142855,0.0,0.8571428571428571,0.2857142857142857,0.0,0.21428571428571427,0.0,0.0,0.5714285714285714,0.6428571428571429,0.10714285714285714,0.25,0.32142857142857145,0.0,0.7142857142857143,0.0,0.07142857142857142,0.0,0.5,0.0,0.07142857142857142,0.42857142857142855,0.4642857142857143,0.0,0.0,0.0,0.39285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,UKBMS_loc-0473
255,"(-2.791102, 54.208639)",0.0,0.3,0.4,0.25,0.1,0.35,0.0,0.95,0.15,0.0,0.65,0.0,0.0,0.2,0.35,0.0,0.15,0.1,0.2,0.7,0.0,0.05,0.0,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,UKBMS_loc-0793
